API_version,element_type,element_name,element_type_change_type,changed_element_type,changed_element_name,changed_element_modification_type
18,Class,TrafficStats,Changes,Methods,"long getUidTcpRxSegments(int) Now deprecated.",Changed
18,Class,TrafficStats,Changes,Methods,"long getUidTcpTxBytes(int) Now deprecated.",Changed
18,Class,TrafficStats,Changes,Methods,"long getUidTcpTxSegments(int) Now deprecated.",Changed
18,Class,TrafficStats,Changes,Methods,"long getUidUdpRxBytes(int) Now deprecated.",Changed
18,Class,TrafficStats,Changes,Methods,"long getUidUdpRxPackets(int) Now deprecated.",Changed
18,Class,TrafficStats,Changes,Methods,"long getUidUdpTxBytes(int) Now deprecated.",Changed
18,Class,TrafficStats,Changes,Methods,"long getUidUdpTxPackets(int) Now deprecated.",Changed
18,Class,Type,Changes,Methods,"int getYuv()",Added
18,Class,Type.Builder,Changes,Methods,"Builder setYuvFormat(int)",Added
18,Class,Type.Builder,Changes,Methods,"Builder setZ(int)",Added
18,Class,UsbDeviceConnection,Changes,Methods,"int bulkTransfer(UsbEndpoint, byte[], int, int, int)",Added
18,Class,UsbDeviceConnection,Changes,Methods,"int controlTransfer(int, int, int, int, byte[], int, int, int)",Added
18,Class,UserManager,Changes,Methods,"Bundle getApplicationRestrictions(String)",Added
18,Class,UserManager,Changes,Methods,"Bundle getUserRestrictions()",Added
18,Class,UserManager,Changes,Methods,"Bundle getUserRestrictions(UserHandle)",Added
18,Class,UserManager,Changes,Methods,"void setUserRestriction(String, boolean)",Added
18,Class,UserManager,Changes,Methods,"void setUserRestrictions(Bundle)",Added
18,Class,UserManager,Changes,Methods,"void setUserRestrictions(Bundle, UserHandle)",Added
18,Class,UserManager,Changes,Fields,"String DISALLOW_CONFIG_BLUETOOTH",Added
18,Class,UserManager,Changes,Fields,"String DISALLOW_CONFIG_CREDENTIALS",Added
18,Class,UserManager,Changes,Fields,"String DISALLOW_CONFIG_WIFI",Added
18,Class,UserManager,Changes,Fields,"String DISALLOW_INSTALL_APPS",Added
18,Class,UserManager,Changes,Fields,"String DISALLOW_INSTALL_UNKNOWN_SOURCES",Added
18,Class,UserManager,Changes,Fields,"String DISALLOW_MODIFY_ACCOUNTS",Added
18,Class,UserManager,Changes,Fields,"String DISALLOW_REMOVE_USER",Added
18,Class,UserManager,Changes,Fields,"String DISALLOW_SHARE_LOCATION",Added
18,Class,UserManager,Changes,Fields,"String DISALLOW_UNINSTALL_APPS",Added
18,Class,UserManager,Changes,Fields,"String DISALLOW_USB_FILE_TRANSFER",Added
18,Class,ValueAnimator,Changes,Methods,"TimeInterpolator getInterpolator() Method was locally defined, but is now inherited from Animator.",Changed
